"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18"
"13" 0.111724473311067 0.2567244947834 0.625006375218185 0.359514209350759 0.38172474786403 0.88406485839697 0.215789319381149 0.237760801285316 0.394397350509385 0.343571480621154 0.176121146995958 0.377172739323092 0.30297334398865 0.0724417695442169 0.504283622574094 1.9701916556962 -2.07323222000113 0.389706436340552
"14" 0.30577906911995 0.0931243718958882 0.363678826175334 0.642977686361292 -0.462733679393909 0.47173015289665 0.242063504358385 0.39285503598739 0.494272936584558 0.249760521396339 0.220202232070072 0.439252785211329 0.0920910102367613 0.331316956719068 0.263402445560417 0.339168096906347 0.967647381369632 0.303834851989205
"15" 0.0480401804573126 0.0449622379309285 0.230350964316509 0.164811355029082 0.359891953241568 0.738963347853037 0.301115524122129 0.338200960898037 0.490357337567014 0.286683781693388 0.256352439855427 0.389124104498297 -0.133143826694781 0.0913193300943051 1.20011853881782 4.44377107726191 -5.65806339312135 7.62666534255484
"16" -0.00683653353035238 0.249020388265264 0.344188973928856 1.37587127139193 0.609358411880574 1.16997372643869 0.155041418228913 0.380027411135143 0.376651675868714 0.24048351185938 0.219513309184624 0.406857449245134 0.131654999841085 0.161753795602983 0.395045725292647 0.391472161156182 0.254673089765406 0.444715368593011
"17" 0.243797856886923 0.187714499276484 0.829638937141167 0.258889057217767 0.361817294042367 1.73041012733443 0.126764278496383 0.208613669534497 0.383343785928703 0.279802476938345 0.15230823357253 0.304179914132513 -0.541128716055747 -0.419256836498348 0.388145676721669 -0.750965662064422 1.81546522599039 1.48045713095932
"18" 0.125861615408774 0.492390983499018 0.364940199865594 0.421862522651292 0.125689127619076 0.244894798512612 0.22635223965523 0.317720403007396 0.332680216219683 0.307762993547225 0.188064933055994 0.372171427137454 -0.134972659913737 0.0892294831487342 0.158576799217072 0.767015400502983 0.858118924310918 1.20284808355539
"19" 0.436350763227284 0.500065776639053 0.447403960399094 0.164162781320837 0.724772684489126 0.733921113067219 0.196102154230488 0.329410266535355 0.403485461623348 0.268468313307697 0.249462243680511 0.420628876501784 0.374632907742688 0.407625134617033 0.0429370971704324 0.311192393287635 0.361561913971074 0.329115571166423
"20" 0.284764077215994 0.254809127262278 0.417732528678048 -0.133333660014153 0.222581764092065 -0.0853337675596852 0.078212396687956 0.383171838151041 0.265079534303539 0.305495841947124 0.225919395693483 0.37449490480014 -1.5540314503326 3.12781618630217 1.6802649577406 -12.2765052091331 19.0519533188675 -9.98129312708943
"21" 0.269469871671888 0.348288669649706 0.347249801852847 0.357623584788014 -0.0916274585416268 0.578742273359906 0.22242470337042 0.292924093397379 0.413877145443859 0.303711330150037 0.20030213065349 0.399690499892231 0.150782689779237 0.268837766034961 0.381984429008815 0.245094702324128 0.259245214585804 0.441259273211662
"22" 0.356686219719384 0.587846324107345 0.292976942476697 3.05804645472377 3.56473420099963 -1.02448587655863 0.355766418097256 0.251980762795513 0.360290776186594 0.316446366004106 0.160850230108308 0.372059732594035 0.165177661738605 0.271817006429812 0.360716609980581 0.379174082037503 0.196477845449127 0.494016957970811
"23" 0.0954111919365084 0.26399575695968 0.143016536651514 0.407915566845304 0.420114528933783 0.539762468527009 0.193004892490144 0.292431087839557 0.424004948097459 0.281598492568614 0.232350322343461 0.390993433022561 -0.191213557598921 0.496745529382175 0.534560918744813 0.231934238147376 0.184063788619123 0.448444797960604
"24" 0.291021984347805 0.368383727272427 0.304052224637694 0.137694231960391 0.353303041750252 -0.03211308466729 0.209959737024692 0.315572809085907 0.442350304286365 0.287832049707206 0.211117060219496 0.414427755128297 0.403927211825133 0.27763216802445 0.553005992629028 -13.514663169963 -8.33872361438518 25.8527455685759
"25" 0.255967833867858 0.324216834014814 0.295975357561587 0.586451090344494 -0.181923051810168 0.865221506665124 0.185135798718175 0.351800459738746 0.502779157935738 0.257292787243653 0.191274967952074 0.443113167394109 0.170720470748592 -0.0142530715759695 0.476717409055414 0.241297031900801 0.197341410439084 0.246773668883665
"26" 0.232719045656647 0.278667240259052 0.365216016563563 -0.512864550531981 -0.659639121917829 0.670638797170776 0.183969733142323 0.287407010630005 0.378801436367706 0.291569886959877 0.193486106882336 0.395289205262617 0.0666466733026022 0.260291031846829 0.333666052421538 0.302645485726683 0.241702404254976 0.570556813500864
"27" 0.55268251230145 0.67792279246384 0.605878416707087 0.0829762583899911 0.13569726393545 1.10416247859411 0.220455356695963 0.363903950706846 0.440308389555937 0.308305946537345 0.198208895136381 0.406435045527677 0.116569122793913 0.237657820724351 0.440360676795801 8.51523987143947 -5.29425433484686 3.63136138887076
"28" 0.123836796547563 0.251826763041166 0.197147694439789 0.323346130501436 0.401306161617072 0.401697832152011 0.257508744186809 0.343601949677122 0.377666856273827 0.310303976150935 0.212854931933493 0.389908668473002 0.474356995884772 -0.942489711934157 0.331846707818923 -0.0897719478737988 0.565313786008227 1.20864711934156
"29" 0.273708041454729 0.354438604509802 0.461608448032387 0.335155910041395 0.188810728732991 0.348037337474768 0.143033305402656 0.303600954850645 0.31021214192972 0.172128498885145 0.785360961003107 0.271654452852728 0.23805581838453 0.202953350647535 0.280230461903336 0.372086460127909 0.283115563758432 0.469446712508243
"30" 0.359684596394071 0.219505990595878 0.39437024198341 0.332741172116593 0.122409759877039 0.578268066571297 0.28647037240149 0.314025065309886 0.514953361389228 0.276774488877487 0.204499629265748 0.534253882906509 0.719746356406114 0.119279496367224 0.617632381380771 0.823834741321338 0.195651863144934 -0.472067983008747
"31" 0.252889796500372 0.262503845768002 0.394951295915255 -0.118284143744594 0.279108547493597 0.902690898875759 0.209235547662543 0.238454507617995 0.312048300429943 0.335233738700018 0.136989605179109 0.444255461288379 0.19285474722749 0.279954963573062 0.351807691502917 -0.00806298215480062 0.862633950544017 0.318471306851842
"32" 0.15860006066879 0.26683502527587 0.329414192915296 0.0299493912367733 0.0196569882470387 0.420726636304802 0.227837014249953 0.308575188657114 0.400201141439103 0.301110918813027 0.202904668570837 0.401795485226273 0.10940319642487 -0.0361930117292367 0.430720674619022 2.08843191624265 3.13752494951839 5.83578791356658
"33" 0.486597107926984 0.304017538391015 0.525768789607224 -0.11843748884435 0.161482646077094 0.388706242917175 0.174960953409439 0.336022718941982 0.375466719882766 0.280195530137397 0.293585704253117 0.438221111837538 0.112819854306583 0.252915806057128 0.331435927062812 0.123734097769532 0.107549756653853 0.929637126065992
"34" -0.0854199510573781 0.15315095706315 0.059372960682892 0.494310471084285 0.0828759791362641 0.947469915836925 0.215054767416265 0.28203456045967 0.451448937583186 0.338382376453073 0.174666100366434 0.426132272451929 -0.53568151257629 0.0135345724710446 0.00593677239450895 0.369333923260031 2.12974271664415 -0.855693283439501
"35" 0.298139093285637 0.362094068591953 0.665863006972255 0.670954512763381 0.492070960175975 1.09825896934732 0.165964454223969 0.235990004590224 0.372586492015035 0.124591757928569 0.199998074182878 0.442350683772666 0.337502400745433 0.033025207486912 0.402952517570784 0.36129030395907 0.104713496692139 0.61286688125421
"36" 0.0404362729770458 0.305918181090752 0.315597783708461 0.29652203763058 0.224021677266184 0.472049804884774 0.15774017561845 0.332287856563662 0.3272906310856 0.359532526919484 0.187719988325968 0.359329643654031 -0.566545465665444 0.346229671492854 0.476171792692056 0.561134851095157 0.106347389426325 0.739100498656704
"37" 0.0854215900388669 0.593259101912045 0.329724625119614 0.727753961959076 0.647326326831803 -0.31541232072183 0.314849123171603 0.334321419796113 0.548022639197292 0.352814485206042 0.228739096858929 0.319053867402078 -0.0769884823598759 0.29854808026636 0.47287523981333 0.260090822310267 0.256003231460476 0.588747250869119
"38" 0.126391459919679 0.159774340064708 0.0221965177265415 0.421266236609814 0.0456818040102928 0.778355645160805 0.232036897725546 0.324157709278798 0.34726338356411 0.279223875340176 0.198776111804526 0.411280495249455 0.0500028986913336 0.187021210755326 0.0353501509589596 0.0475669358673115 0.894876351158766 0.730065462515552
"39" 0.262451005449094 0.263574540643987 0.524916192445423 0.670161377902558 0.0296903037445089 -0.0864233101696057 0.202345633815735 0.331295706714044 0.40168053415122 0.304914337108002 0.218175226102693 0.382484642872605 0.20265367020552 0.204345216096974 0.375608460246785 0.28416115563545 0.191632830895257 0.431051105738933
"40" 0.0689170520905174 0.408310591566955 0.324241479793531 0.511470917089331 0.156811416229477 0.387507341107969 0.201810711160339 0.274837918967133 0.416993887719677 0.296437774142276 0.19139736754535 0.420695104547946 -0.68317886726425 -0.382987765835349 -0.376943412793151 1.53582488354187 0.192509356870763 1.31459250729675
"41" 0.463837896213762 0.412126163738975 0.494961513627417 0.559153641902243 0.259685066927545 0.0895176989304565 0.214815840834047 0.294572601227359 0.398812654888724 0.304694797374373 0.194644775643097 0.398210038048947 0.170816836415073 0.359925535489453 0.313182386611743 0.274401058751769 0.408719059260641 0.480184661394253
"42" 0.145709500786914 0.177948933226777 0.551360543541952 0.349732871726116 0.110731849596089 0.45094161071754 0.128365969023927 0.265651049007712 0.385089695250327 0.321673623730307 0.198766315066695 0.385438733356063 0.103436644650931 0.214885246117987 0.414442210244576 0.51305605760159 0.444005768540605 0.369991187455709
"43" 0.204643555154024 0.39559756455984 0.35510361112379 -0.102857237075578 0.351958477786485 0.131110484714371 0.265232130768322 0.283361118549859 0.377124545989663 0.301751931797309 0.1964376526436 0.381871077192757 0.185003285406961 0.262331315404981 0.367357262513963 0.809543164977701 0.20570585689196 0.412548451870125
"44" 0.338590169474216 -0.0897173313596198 0.492600090353099 -0.125612199459645 0.950465204639216 0.533224037015141 0.218065633053541 0.240063279645247 0.369299642346911 0.301760429975853 0.173441730709338 0.378139959492817 0.17218825133774 0.179654331153476 0.36814564522537 0.219601377601186 0.25901014023976 0.571858515518608
"45" 0.683224285897257 0.448067612923569 0.31489442485135 0.396390482639552 -0.0259336598160479 0.930316261411489 0.225104166772793 0.327224310460402 0.466370458908574 0.294831699414081 0.218714634553383 0.408160572475226 0.243248897202302 -0.0579984136002017 0.489950653329966 0.55426493547165 0.232091528709573 0.407810886881312
"46" 0.335791072375311 0.363610899694381 0.742468712234694 0.317631712925825 0.0950747216448023 0.781235632312004 0.164947860402221 0.217954479912346 0.402326882514604 0.241120130631146 0.210346353252418 0.407493536088399 0.153899468121163 0.314255510119884 0.313973186609446 0.522781490170885 -0.0535679664163279 0.180549326293194
"47" 0.0378647546947514 0.355507587013332 -0.163356389368392 0.477048451633276 0.402812030072808 0.995130747891648 0.189644192993946 0.326401906123246 0.442809025972019 0.201486746534718 0.190013640588876 0.506091160669703 0.156958027983279 0.356626930218565 0.544107221397302 0.0307353108821216 -0.00282208702723046 0.698368630306123
"48" 0.087518230694682 0.281524432223184 0.247480440523382 0.872593891172512 0.344335911536552 0.520399417606332 0.227353318659252 0.281514224329761 0.429939433891897 0.333647245652228 0.245159900548078 0.434870552918239 -0.0853528590144861 0.0809968236485782 0.230032538867217 0.787990422346421 0.0483545940549043 0.630618205857852
"49" -0.00659787327334977 0.291880868725224 0.176015170687424 0.185077767527986 0.222582852910919 0.273932189657128 0.156092633105824 0.317421596075183 0.349135337778951 0.267993793199887 0.183767660554164 0.41155767911806 -0.745908634891672 2.68208385227612 2.92165679048365 -17.0974822399851 7.23687523238533 6.36862594493315
"50" 0.0179954493889827 0.328936542507534 0.321915269968469 1.03723646077253 0.210433928776966 0.575957209142171 0.152469819014557 0.311336975484341 0.440236219157174 0.330120137830351 0.164148132714173 0.408081850407622 0.124680439179672 0.270384943284991 0.32386222434355 0.490769483162121 0.289015187604845 1.44010101857864
"51" 0.129438585524716 0.37449644182263 0.372566368954434 0.0846919140063325 0.200986702555813 0.176778344479301 0.231852598548679 0.327747603075773 0.440262256096014 0.270099953342831 0.222420854119402 0.435376824265917 0.176479260049493 0.400152423241955 0.375965843169871 0.032601440004097 0.611605451032435 0.443060082231085
"52" 0.29781213638119 0.251345807314795 0.406582418023828 1.59187548922902 0.356474129080927 1.38358795478294 0.104980792218772 0.306124974302588 0.507393872454769 0.235792419777596 0.161664124104297 0.459487732844917 -0.00962294850574301 0.0486913194178389 0.578995582218181 -0.117970823118078 0.170192661679213 0.359805997958946
"53" 0.240737628423515 0.280926857950279 0.33419808412469 0.353896877309568 0.190278787029198 0.403733716515254 0.183988332282012 0.349591891356231 0.362718383752447 0.28759881438007 0.232010877773793 0.376361976729707 0.191762018083835 0.169049251703624 0.336145476272489 0.347133553869378 0.256893133064075 0.432713069687697
"54" -0.0067285927110196 0.345773512667033 0.49061136671874 0.34192327822389 0.388945878383275 0.302850796696967 0.180027107903822 0.289152604840376 0.452846309441297 0.306471173581393 0.200832165269683 0.409948552638887 -1.18965400085274 1.04421119263548 1.24038268778905 0.422974303179142 -0.451716067606951 1.27649189240059
"55" 0.36680527832366 0.304866374511747 0.342347113452087 0.261231408418143 -0.0712943583417887 0.304101569050733 0.219894393677528 0.270750280976034 0.397058939752232 0.284526733637738 0.172464337532639 0.460545442096595 0.0696021352493729 0.28979258135515 0.343148401502111 -0.0555543246379427 -1.09211108495604 1.23173067329197
"56" 0.221414184560178 0.450032022965905 0.799482097173834 -0.953741727266665 0.527935839872781 2.5944373266317 0.177628172091576 0.339437326438411 0.396395367452657 0.296075128910437 0.215927705508715 0.397179000444261 0.162963458173687 0.341560091028712 0.392841452738488 0.293516923065899 0.267242763697955 0.413465058047484
"57" 0.207863989925809 0.392830663460387 0.306728024285568 0.603801287948677 0.261638465362473 0.325262784316829 0.318669838231913 0.29841476215213 0.380323609163881 0.308269243731884 0.174680897835106 0.360165769855947 -5.5118685031309 1.49125408263207 6.47325971719498 -1.19907836038846 -0.783946932840907 4.17507050412263
"58" 0.416703466465904 -0.496263830676699 0.686268599918248 1.18148289251038 -0.33012007286704 1.68450328343206 0.110013479923493 0.218059153936535 0.431244762939843 0.369010745602852 0.198889777569448 0.479931924676911 0.106930607427714 0.140986254399078 0.409720337655925 0.338760414166645 0.353421966653579 0.354763465572818
"59" -0.0143329918581381 0.269677967550383 0.324927716556216 -1.17094986338147 1.09047488929835 0.153878835624789 0.204846229726245 0.314880666656059 0.527681592214721 0.287193798045568 0.226287660640662 0.417329191808799 -0.0324679827756085 0.118677279256881 0.714909141614284 0.0880118291593083 0.365348526818251 1.07482096548383
"60" -0.267491050170214 0.352126433226768 0.308099509860158 0.691839619237936 0.275170650699897 0.833077017954934 0.164674479322828 0.170099473861645 0.451078413762995 0.301124993609603 0.178236335518324 0.410966537305208 -0.347586967241949 -0.0298287996908416 0.250161978328401 0.28568440192732 2.62453729533582 0.816381748249973
"61" 0.352721198981237 0.15591308360965 0.668033417938029 1.80848610049896 1.04979481839504 -0.151547390770565 0.0982938745779159 0.319863053541841 0.323728061163008 0.269120945902657 0.211744318765111 0.421924975351 0.208740072896342 0.162704978064145 0.356875043735231 0.288502093654593 0.214479994874888 0.511452850055884
"62" 0.191298929295154 0.303322787438541 0.612830687396983 0.314308157894571 0.275417786377704 0.441854607141754 0.206646826449286 0.312669682960565 0.395130407993454 0.305104677321291 0.209085658773861 0.403915170301182 0.58514026511866 -0.159529258622716 1.47516692624506 1.82961472525828 0.178791664299184 1.77684298339914
"63" -0.12942449921353 0.396569018796291 0.444297212790736 0.469718954819121 0.0395654737421394 0.589087378830993 0.165931781092324 0.303578350499418 0.449788855866818 0.291451041550307 0.222156092293945 0.412179536641489 -0.00917689671877944 0.259904375921249 0.389001061213717 -0.073071202288122 0.117699916896233 0.354931753705713
"64" 0.288167809437497 0.207387311466086 0.332264927549849 0.255937583980223 -0.14081335407752 0.365513583545782 0.234058735268087 0.257782151565481 0.416251209734573 0.263829985540691 0.239660008845061 0.312491739840745 0.522766371603347 0.0306691152465825 0.900433348022715 -0.288448323938363 0.679130333802272 -1.23403209879686
"65" 0.265944628579893 0.359029725511488 0.553502552821685 0.746787406148983 0.673713539413051 0.734136912051209 0.180500727960564 0.362739401075301 0.393584598470771 0.293294198196381 0.207735369380766 0.402982383007461 0.128735500368959 0.298857034743884 0.370809521103346 0.295223598940608 0.302779709775285 0.56119137334919
"66" 0.161169098615691 0.361353362799704 0.243623163206633 0.167238647896558 0.479691511857583 0.737475933018844 0.201367147897403 0.344458046897369 0.350704390355393 0.295365640237176 0.241677609454908 0.418522137630703 0.210608875753567 0.330291319262076 0.31460639457657 0.250875038461271 0.140416589149731 0.485077695946247
"67" 0.166065805418212 0.27068083673221 0.423411840809276 0.412498605988069 0.320908986492389 0.570932861527469 0.209991157501283 0.286361705945613 0.415093790982811 0.268149237515185 0.206080716610477 0.385937146010019 0.188543123403945 0.309751766101195 0.404527851077348 0.265408986258533 0.23598372369536 0.435935042153227
"68" 0.145998963641314 0.147058407605244 0.148769007414275 0.580143849802551 -0.122776127204095 0.873983374425778 0.209114388394814 0.293817068605845 0.358582849855868 0.287526956055073 0.306569912303391 0.459545697563599 0.25832564132914 0.209757339281159 0.302434456898055 0.265509317636778 0.198480079497834 0.28079955208164
"69" 0.249435264619636 0.334090946499619 0.509781607172468 0.91151025039275 0.856451477523225 0.235528586749235 0.175783382495201 0.318074477581479 0.402291673163841 0.315531276147491 0.101967497898387 0.446024247142333 0.0378524972603924 0.357599465179146 0.429210718227591 0.237837014016331 0.238080943266331 0.503889149393811
"70" 0.0647535766707142 0.586010823160827 0.490830048472739 0.178522088118947 0.329980506267437 0.574191420289098 0.204362366157242 0.292970427645896 0.446769093458994 0.227362263098458 0.131199907424174 0.348483302439782 0.123924873407885 0.329662296476097 0.387779498392661 -0.169083411734936 0.796650088796489 0.423700030428967
"71" 0.42278591908003 0.22155768611434 0.0433436324434482 0.201226785439487 0.0799315468670716 0.604769792972062 0.211071867924224 0.267320635580638 0.405887089798097 0.320140614101121 0.225718449577491 0.407388360046702 0.313240243401992 0.0418034745206996 0.679917201377016 0.536752197809673 -0.174082571454017 0.371237946881543
"72" 0.128751699758582 0.686952688392415 0.187103367795548 0.402148763371718 0.493016417417854 -0.57221404592103 0.199432121495682 0.30289669494233 0.42669279941648 0.292686932875162 0.218722997606478 0.39756177228103 -0.00195013966846932 0.161121830099664 0.405383190942302 0.238370322935301 0.0783076995713093 0.311906689958801
"73" 0.101026409899338 0.37414571663677 0.249218451304849 0.415887301688001 0.203350425670801 0.355586047096835 0.196771134597595 0.318906057631222 0.383436273039479 0.29442973220653 0.208160746903819 0.410666815604422 0.108477264359504 0.251059790598644 0.401647205475546 0.573599114877065 0.106666012396397 0.566979586318844
"74" 0.168911393062964 0.431630113780641 0.422596623766137 0.348877160312345 -0.216925341007829 0.4504465520039 0.18222997703966 0.131992471524633 0.452398813476335 0.26599488015743 0.187841304639309 0.426003067391036 0.386612428077625 -0.1240230958498 0.188713979376058 3.62502114358802 -0.0920395018818694 1.84910728730489
"75" 0.288652978719157 0.260547598728216 0.325114130210322 0.29173411132038 0.194737216169119 0.51782056362735 0.184140709545719 0.239710012734582 0.424581513762291 0.296949874917691 0.202062132685459 0.416538438161658 -1.57686180650816 -0.663737616217037 -0.464821069220596 0.298496388460225 2.15110853016403 2.02200195163656
"76" 0.329279410064438 0.21671531773227 0.538878353705717 0.206716636350761 -0.100721728361836 0.769811548283673 0.184346509168228 0.324647072993597 0.398646566685406 0.302058033701763 0.212921717667455 0.423899837466708 0.17048412295557 0.28531987866877 0.40695018961412 0.499754456905685 0.390407703862203 0.316390332641128
"77" 0.265198275467991 0.289330826307699 0.302097926608575 0.110863565359836 0.0615088156411922 0.902296799128531 0.210766703090899 0.284410241135233 0.400963288647146 0.308381004485327 0.200764142809502 0.40938003879943 0.323705721314122 -0.099282012496694 0.405350880214556 0.430911562202579 0.166518218406217 0.417910407242921
"78" 0.267706117435611 0.213265326178422 0.43424790225586 0.283154981626282 0.0629532151954098 0.0111733953954414 0.245312524743419 0.270914046002577 0.462191537152457 0.317807465887575 0.179450704676392 0.393802183561119 0.135714606178811 0.436895669565749 0.397642098377061 -0.0237533425130403 1.85445064863675 0.855082322411146
"79" 0.212050692713405 -0.0981036802930137 0.241784120496453 0.569444618706832 0.12191647086768 1.09460778130773 0.189381616757704 0.263477402488622 0.440132614600154 0.253580694727711 0.226092759190042 0.63037871965983 0.595464815715957 -5.98908510121242 0.500002996992334 2.56737485923811 0.720785458523675 3.39614908435197
"80" 0.201160700563775 0.224985250388404 0.4334698017645 0.248181256858014 0.240399454756405 0.178908031327551 0.0999045549051078 0.317755173728138 0.391968400653979 0.266752177354749 0.231379470296647 0.420086357863479 0.0657668981246584 0.278167094130611 0.428842570860721 0.466010167115275 0.124763510186678 0.658191022259539
"81" 0.169816336914873 0.285964330119887 0.460767279863039 0.129495484493535 0.25433281347077 0.440764773344614 0.151954859414234 0.236261953496137 0.387333662095051 0.26985234754105 0.160298271278318 0.371376610538159 0.10530556838375 -0.269733624478312 0.534749981367083 0.262996071016163 -0.0942654820203963 1.13988002697632
"82" 0.364364924157217 0.306748114160677 0.329521374702874 0.362651007356067 0.0769726387110915 0.394271480321048 0.245817380860434 0.310352595409854 0.433678706727196 0.287186098064591 0.190455624588855 0.434771186422456 -0.170553167978704 0.464251623807397 0.474790556157081 -5.47881634986373 10.9270305188162 11.214149213579
"83" 0.0376293010175746 0.445977216944642 0.399432177940466 0.221694412210807 0.0976008913485302 0.0533073101749503 -0.0974529740905608 0.3245815912313 0.264084642592282 0.421767748227726 0.342026940804157 0.488197624099324 0.0435951184421609 0.421311737590385 0.363410801702662 -2.19779254715456 1.1130471770949 11.0164603218007
"84" 0.00915118698884268 0.435603353722521 0.165591703821576 1.51842695740395 0.195805432394302 0.396068570242509 0.182383471962191 0.294905413126071 0.403778334779306 0.301820240119455 0.203330538983148 0.407188480226729 0.211033612093344 0.23406488740695 0.511712616039257 0.325368091840513 0.0210154601999957 0.559139511820423
"85" 0.206446717192463 0.252229765598327 0.443904908369431 0.396074323840415 0.165844725441271 1.05715538507224 0.286472896457074 0.247564737616306 0.339677347055201 0.324528075284376 0.185285407094331 0.38156969067221 0.112546585162486 0.193520170155912 0.38648254583684 0.876928133713316 -0.0874798264057254 0.2033203581945
"86" -0.344645840939916 1.27220489976142 0.585346871646255 -1.09072622057616 2.48503458801884 -0.233507618657774 0.208686210261744 0.250304506542056 0.355980968029524 0.344866511005223 0.203435920564664 0.407114055572524 0.072297341515103 0.283661615439163 0.225460766529917 0.0242443678017465 0.222021107902747 0.587072753196392
"87" 0.0193700068681579 0.0253288332480366 0.451693715000136 -0.394170381327622 0.13145235141706 0.432671056074678 0.258444546034411 0.242320621270443 0.360765180229108 0.300273506940703 0.171625699597071 0.382164733130048 0.144652964480426 0.13075741201168 0.301473998199261 0.33525460387186 0.34243022097306 0.514493836164453
"88" 0.392606245899838 0.246224499280499 -0.372799898026529 0.743036345684677 1.01760580223447 -0.377798083736003 0.211377039941572 0.215270065085561 0.418760121003918 0.308013161586525 0.169805479312505 0.383272711161191 -1.87593713726166 -1.08847447867117 -0.163640928053506 1.00657129056951 2.08575093773199 1.89482108844325
"89" 0.1785217008556 0.107120594466382 0.292066793967218 1.10124494752294 1.30072052364355 1.04354654344243 0.18355372649034 0.299872679112803 0.440841977317605 0.288013502139867 0.195030585815555 0.409016933437339 0.111515961692311 0.117735680374055 0.414656980374515 0.0398405107272933 0.209901039473284 0.766924302027026
"90" 0.50137503406057 0.553555263505078 0.36967610403557 -0.172217256625232 -0.0040592310019623 0.649904771356729 0.203157553568086 0.356997707907462 0.43220733224971 0.286202399257267 0.141961451184906 0.451685309318391 0.215167871564523 0.243011526584915 0.404992241995156 0.271420087513075 0.282168819874413 0.463679416367524
"91" 0.11091854903792 0.254985533217087 0.410775743997839 0.323406503275551 0.607266833019836 0.406797643405599 0.167768349280381 0.212693361475046 0.416616741014081 0.264438261045804 0.191183019702626 0.404396206924551 -0.0531526359750909 1.02929870472294 -0.251465745160349 -4.20192152682838 7.92320862664261 -2.81946100592181
"92" 0.14961862819286 0.319307022806732 0.336712648251735 0.0959131797586882 0.953042090925624 0.57735794504256 0.179930235511391 0.380643525943866 0.389909799277648 0.300349545070063 0.211938502095275 0.430735056855468 -2.66425843452311 1.13107278534787 -5.38778756641536 2.51440844385831 2.68732093085119 1.9822784261329
